"covariateId","covariateName","analysisId","conceptId","CovariateCount","covariateValue","WithOutcome_CovariateCount","WithNoOutcome_CovariateCount","WithOutcome_CovariateMean","WithNoOutcome_CovariateMean","StandardizedMeanDiff"
37119763151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37119763-Vulvovaginal disorder",101,37119763,NA,0,NA,NA,NA,NA,-0.0401742829742998
37119763152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37119763-Vulvovaginal disorder",102,37119763,NA,0,NA,NA,NA,NA,-0.0929144419623766
37119763251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37119763-Vulvovaginal disorder",201,37119763,138,0,14,124,0.049645390070922,0.0444126074498567,0.0247196976684764
37119769151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37119769-Vaginal discharge",101,37119769,NA,0,NA,NA,NA,NA,-0.00504058703027501
37119769251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37119769-Vaginal discharge",201,37119769,NA,0,NA,NA,NA,NA,0.0957186756424009
37119773151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37119773-Vaginal lesion",101,37119773,NA,0,NA,NA,NA,NA,0.0008905201404035
37119773251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37119773-Vaginal lesion",201,37119773,NA,0,NA,NA,NA,NA,0.0173135680789894
37200000151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37200000-Respiratory, thoracic and mediastinal disorders",101,37200000,NA,NA,NA,NA,NA,NA,NA
37200000152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37200000-Respiratory, thoracic and mediastinal disorders",102,37200000,NA,NA,NA,NA,NA,NA,NA
37200000153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37200000-Respiratory, thoracic and mediastinal disorders",103,37200000,1467,0,134,1333,0.475177304964539,0.47743553008596,-0.00452154129658639
37200000251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37200000-Respiratory, thoracic and mediastinal disorders",201,37200000,NA,NA,NA,NA,NA,NA,NA
37200000252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37200000-Respiratory, thoracic and mediastinal disorders",202,37200000,NA,NA,NA,NA,NA,NA,NA
37202310151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37202310-Bronchial disorders (excl neoplasms)",101,37202310,1469,0,129,1340,0.457446808510638,0.479942693409742,-0.0450916714752569
37202310152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37202310-Bronchial disorders (excl neoplasms)",102,37202310,952,0,101,851,0.358156028368794,0.304799426934097,0.113527635970604
37202310153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37202310-Bronchial disorders (excl neoplasms)",103,37202310,366,0,33,333,0.117021276595745,0.119269340974212,-0.00696473540212733
37202310251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37202310-Bronchial disorders (excl neoplasms)",201,37202310,1815,0,156,1659,0.553191489361702,0.59419770773639,-0.0829893736038541
37202310252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37202310-Bronchial disorders (excl neoplasms)",202,37202310,847,0,85,762,0.301418439716312,0.272922636103152,0.0630134992408872
37202312151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37202312-Lower respiratory tract disorders (excl obstruction and infection)",101,37202312,1052,0,89,963,0.315602836879433,0.344914040114613,-0.0623539579065144
37202312152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37202312-Lower respiratory tract disorders (excl obstruction and infection)",102,37202312,666,0,78,588,0.276595744680851,0.210601719197708,0.154197714664973
37202312153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37202312-Lower respiratory tract disorders (excl obstruction and infection)",103,37202312,479,0,48,431,0.170212765957447,0.154369627507163,0.0429781232960271
37202312251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37202312-Lower respiratory tract disorders (excl obstruction and infection)",201,37202312,1418,0,138,1280,0.48936170212766,0.458452722063037,0.0619319796540536
37202312252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37202312-Lower respiratory tract disorders (excl obstruction and infection)",202,37202312,526,0,53,473,0.187943262411348,0.169412607449857,0.048386657773922
37202313151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37202313-Neonatal respiratory disorders",101,37202313,794,0,74,720,0.26241134751773,0.257879656160458,0.0103296307229678
37202313152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37202313-Neonatal respiratory disorders",102,37202313,384,0,38,346,0.134751773049645,0.123925501432665,0.0322661131932548
37202313153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37202313-Neonatal respiratory disorders",103,37202313,246,0,25,221,0.0886524822695035,0.0791547277936963,0.0342628717942869
37202313251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37202313-Neonatal respiratory disorders",201,37202313,1118,0,107,1011,0.379432624113475,0.362106017191977,0.0358778616248799
37202313252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37202313-Neonatal respiratory disorders",202,37202313,303,0,27,276,0.0957446808510638,0.0988538681948424,-0.0104912242321187
37202314151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37202314-Pleural disorders",101,37202314,623,0,55,568,0.195035460992908,0.203438395415473,-0.0210386594876802
37202314152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37202314-Pleural disorders",102,37202314,384,0,35,349,0.124113475177305,0.125,-0.00268468710615545
37202314153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37202314-Pleural disorders",103,37202314,322,0,35,287,0.124113475177305,0.102793696275072,0.0672617724068946
37202314251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37202314-Pleural disorders",201,37202314,800,0,82,718,0.290780141843972,0.257163323782235,0.0754285230196946
37202314252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37202314-Pleural disorders",202,37202314,325,0,28,297,0.099290780141844,0.106375358166189,-0.0233260120493056
37202315151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37202315-Pulmonary vascular disorders",101,37202315,352,0,34,318,0.120567375886525,0.113896848137536,0.0207365727460807
37202315152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37202315-Pulmonary vascular disorders",102,37202315,186,0,19,167,0.0673758865248227,0.0598137535816619,0.0309922902275323
37202315153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37202315-Pulmonary vascular disorders",103,37202315,123,0,13,110,0.0460992907801418,0.0393982808022923,0.0331302709412994
37202315251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37202315-Pulmonary vascular disorders",201,37202315,447,0,33,414,0.117021276595745,0.148280802292264,-0.0922553734806599
37202315252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37202315-Pulmonary vascular disorders",202,37202315,163,0,15,148,0.0531914893617021,0.0530085959885387,0.000815640012065266
37202316151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37202316-Respiratory disorders NEC",101,37202316,2474,0,229,2245,0.812056737588652,0.804083094555874,0.0202480427343755
37202316152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37202316-Respiratory disorders NEC",102,37202316,1931,0,170,1761,0.602836879432624,0.630730659025788,-0.0573981276631331
37202316153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37202316-Respiratory disorders NEC",103,37202316,1151,0,106,1045,0.375886524822695,0.374283667621777,0.00331070193326766
37202316251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37202316-Respiratory disorders NEC",201,37202316,2741,0,247,2494,0.875886524822695,0.893266475644699,-0.0544119625665214
37202316252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37202316-Respiratory disorders NEC",202,37202316,1681,0,149,1532,0.528368794326241,0.548710601719198,-0.0408135068571959
37202317151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37202317-Respiratory tract infections",101,37202317,1410,0,128,1282,0.453900709219858,0.459169054441261,-0.0105768775952781
37202317152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37202317-Respiratory tract infections",102,37202317,604,0,46,558,0.163120567375887,0.199856733524355,-0.0954224330077188
37202317153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37202317-Respiratory tract infections",103,37202317,340,0,33,307,0.117021276595745,0.109957020057307,0.02227276805836
37202317251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37202317-Respiratory tract infections",201,37202317,1959,0,197,1762,0.698581560283688,0.6310888252149,0.143345295847986
37202317252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37202317-Respiratory tract infections",202,37202317,500,0,44,456,0.156028368794326,0.163323782234957,-0.0199171940194796
37202318151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37202318-Respiratory tract neoplasms",101,37202318,130,0,10,120,0.0354609929078014,0.0429799426934097,-0.038740961059513
37202318152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37202318-Respiratory tract neoplasms",102,37202318,NA,0,NA,NA,NA,NA,-0.0271160439823078
37202318153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37202318-Respiratory tract neoplasms",103,37202318,NA,0,NA,NA,NA,NA,0.0272982109977337
37202318251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37202318-Respiratory tract neoplasms",201,37202318,168,0,12,156,0.0425531914893617,0.0558739255014327,-0.0616098632558784
37202318252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37202318-Respiratory tract neoplasms",202,37202318,NA,0,NA,NA,NA,NA,-0.0269366008499342
37202319151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37202319-Thoracic disorders (excl lung and pleura)",101,37202319,NA,NA,NA,NA,NA,NA,NA
37202319152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37202319-Thoracic disorders (excl lung and pleura)",102,37202319,NA,NA,NA,NA,NA,NA,NA
37202319153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37202319-Thoracic disorders (excl lung and pleura)",103,37202319,1247,0,117,1130,0.414893617021277,0.404727793696275,0.0206718069764588
37202319251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37202319-Thoracic disorders (excl lung and pleura)",201,37202319,NA,NA,NA,NA,NA,NA,NA
37202319252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37202319-Thoracic disorders (excl lung and pleura)",202,37202319,NA,NA,NA,NA,NA,NA,NA
37202320151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37202320-Upper respiratory tract disorders (excl infections)",101,37202320,626,0,66,560,0.234042553191489,0.200573065902579,0.0812220091268659
37202320152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37202320-Upper respiratory tract disorders (excl infections)",102,37202320,161,0,10,151,0.0354609929078014,0.0540830945558739,-0.0901389210728966
37202320153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37202320-Upper respiratory tract disorders (excl infections)",103,37202320,NA,0,NA,NA,NA,NA,0.024204833879339
37202320251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37202320-Upper respiratory tract disorders (excl infections)",201,37202320,1192,0,120,1072,0.425531914893617,0.383954154727794,0.0847830483258108
37202320252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37202320-Upper respiratory tract disorders (excl infections)",202,37202320,NA,0,NA,NA,NA,NA,-0.161996198509189
37203740151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203740-Bronchial conditions NEC",101,37203740,1300,0,112,1188,0.397163120567376,0.425501432664756,-0.0576132787183304
37203740152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203740-Bronchial conditions NEC",102,37203740,823,0,61,762,0.216312056737589,0.272922636103152,-0.131981800874519
37203740153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203740-Bronchial conditions NEC",103,37203740,318,0,26,292,0.0921985815602837,0.10458452722063,-0.0415944297931432
37203740251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203740-Bronchial conditions NEC",201,37203740,1684,0,143,1541,0.50709219858156,0.551934097421203,-0.0899312195442239
37203740252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203740-Bronchial conditions NEC",202,37203740,749,0,66,683,0.234042553191489,0.244627507163324,-0.0248097588825729
37203741151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203741-Bronchospasm and obstruction",101,37203741,1289,0,119,1170,0.421985815602837,0.419054441260745,0.00593827936112381
37203741152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203741-Bronchospasm and obstruction",102,37203741,852,0,68,784,0.24113475177305,0.28080229226361,-0.0904176265882565
37203741153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203741-Bronchospasm and obstruction",103,37203741,374,0,41,333,0.145390070921986,0.119269340974212,0.0771439908582389
37203741251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203741-Bronchospasm and obstruction",201,37203741,1444,0,130,1314,0.460992907801418,0.470630372492837,-0.0193210482824708
37203741252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203741-Bronchospasm and obstruction",202,37203741,750,0.112219175411253,78,672,0.276595744680851,0.240687679083095,0.0820718097053298
37203744151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203744-Lower respiratory tract inflammatory and immunologic conditions",101,37203744,669,0,57,612,0.202127659574468,0.21919770773639,-0.0418701746878155
37203744152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203744-Lower respiratory tract inflammatory and immunologic conditions",102,37203744,385,0,31,354,0.109929078014184,0.126790830945559,-0.0522158840217177
37203744153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203744-Lower respiratory tract inflammatory and immunologic conditions",103,37203744,306,0,25,281,0.0886524822695035,0.100644699140401,-0.0409755635427457
37203744251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203744-Lower respiratory tract inflammatory and immunologic conditions",201,37203744,914,0,87,827,0.308510638297872,0.296203438395415,0.0267991851999017
37203744252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203744-Lower respiratory tract inflammatory and immunologic conditions",202,37203744,337,0,33,304,0.117021276595745,0.108882521489971,0.0257142297382338
37203746251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203746-Occupational parenchymal lung disorders",201,37203746,NA,0,NA,NA,NA,NA,-0.053567158400558
37203747151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203747-Parenchymal lung disorders NEC",101,37203747,1038,0,98,940,0.347517730496454,0.336676217765043,0.0228540239573429
37203747152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203747-Parenchymal lung disorders NEC",102,37203747,640,0,63,577,0.223404255319149,0.206661891117479,0.0407594809200571
37203747153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203747-Parenchymal lung disorders NEC",103,37203747,481,0,37,444,0.131205673758865,0.159025787965616,-0.0790472824428514
37203747251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203747-Parenchymal lung disorders NEC",201,37203747,1358,0,117,1241,0.414893617021277,0.444484240687679,-0.0598019290023763
37203747252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203747-Parenchymal lung disorders NEC",202,37203747,573,0,52,521,0.184397163120567,0.186604584527221,-0.00567895868790756
37203748151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203748-Pulmonary oedemas",101,37203748,296,0,25,271,0.0886524822695035,0.0970630372492837,-0.0289816729312243
37203748152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203748-Pulmonary oedemas",102,37203748,187,0,16,171,0.0567375886524823,0.0612464183381089,-0.0191377326186727
37203748153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203748-Pulmonary oedemas",103,37203748,141,0,17,124,0.0602836879432624,0.0444126074498567,0.0713029094821326
37203748251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203748-Pulmonary oedemas",201,37203748,428,0,36,392,0.127659574468085,0.140401146131805,-0.0374064093819722
37203748252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203748-Pulmonary oedemas",202,37203748,NA,0,NA,NA,NA,NA,-0.117378949769937
37203750151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203750-Newborn respiratory disorders NEC",101,37203750,790,0,54,736,0.191489361702128,0.263610315186246,-0.17266344144669
37203750152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203750-Newborn respiratory disorders NEC",102,37203750,434,0,41,393,0.145390070921986,0.140759312320917,0.0132253977817672
37203750153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203750-Newborn respiratory disorders NEC",103,37203750,237,0,19,218,0.0673758865248227,0.078080229226361,-0.0412285163595422
37203750251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203750-Newborn respiratory disorders NEC",201,37203750,1123,0,113,1010,0.400709219858156,0.361747851002865,0.080283442794622
37203750252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203750-Newborn respiratory disorders NEC",202,37203750,343,0,28,315,0.099290780141844,0.112822349570201,-0.0439571211239982
37203751151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203751-Pleural conditions NEC",101,37203751,NA,0,NA,NA,NA,NA,-0.0391300787396946
37203751152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203751-Pleural conditions NEC",102,37203751,NA,0,NA,NA,NA,NA,0.0622267720229875
37203751153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203751-Pleural conditions NEC",103,37203751,NA,0,NA,NA,NA,NA,-0.0804228851753984
37203751251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203751-Pleural conditions NEC",201,37203751,NA,0,NA,NA,NA,NA,-0.0229311811223149
37203751252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203751-Pleural conditions NEC",202,37203751,NA,0,NA,NA,NA,NA,-0.00427317737111511
37203752151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203752-Pleural infections and inflammations",101,37203752,NA,0,NA,NA,NA,NA,0.0452472305776946
37203752152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203752-Pleural infections and inflammations",102,37203752,NA,0,NA,NA,NA,NA,0.00625484073293571
37203752153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203752-Pleural infections and inflammations",103,37203752,NA,0,NA,NA,NA,NA,0.0481965357466436
37203752251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203752-Pleural infections and inflammations",201,37203752,NA,0,NA,NA,NA,NA,0.00226123000579552
37203752252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203752-Pleural infections and inflammations",202,37203752,NA,0,NA,NA,NA,NA,-0.0889428099668772
37203754151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203754-Pneumothorax and pleural effusions NEC",101,37203754,574,0,48,526,0.170212765957447,0.188395415472779,-0.047412508515129
37203754152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203754-Pneumothorax and pleural effusions NEC",102,37203754,379,0,33,346,0.117021276595745,0.123925501432665,-0.0212113980295058
37203754153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203754-Pneumothorax and pleural effusions NEC",103,37203754,312,0,25,287,0.0886524822695035,0.102793696275072,-0.0480787393701238
37203754251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203754-Pneumothorax and pleural effusions NEC",201,37203754,799,0,68,731,0.24113475177305,0.261819484240688,-0.047689367060186
37203754252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203754-Pneumothorax and pleural effusions NEC",202,37203754,343,0,32,311,0.113475177304965,0.111389684813754,0.00660183222738922
37203755151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203755-Pulmonary hypertensions",101,37203755,59,0,10,49,0.0354609929078014,0.0175501432664756,0.111675233897907
37203755152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203755-Pulmonary hypertensions",102,37203755,NA,0,NA,NA,NA,NA,0.0175960851236213
37203755153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203755-Pulmonary hypertensions",103,37203755,NA,0,NA,NA,NA,NA,0.033658931340577
37203755251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203755-Pulmonary hypertensions",201,37203755,109,0,10,99,0.0354609929078014,0.035458452722063,1.37352832970726e-05
37203755252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203755-Pulmonary hypertensions",202,37203755,NA,0,NA,NA,NA,NA,0.080885074042163
37203756151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203756-Pulmonary thrombotic and embolic conditions",101,37203756,NA,0,NA,NA,NA,NA,-0.0265837312566243
37203756152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203756-Pulmonary thrombotic and embolic conditions",102,37203756,NA,0,NA,NA,NA,NA,0.0111355202201103
37203756153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203756-Pulmonary thrombotic and embolic conditions",103,37203756,NA,0,NA,NA,NA,NA,-0.0323140982563717
37203756251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203756-Pulmonary thrombotic and embolic conditions",201,37203756,142,0,17,125,0.0602836879432624,0.0447707736389685,0.0695793602361835
37203756252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203756-Pulmonary thrombotic and embolic conditions",202,37203756,NA,0,NA,NA,NA,NA,-0.0595383433855918
37203757151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203757-Vascular pulmonary disorders NEC",101,37203757,362,0,32,330,0.113475177304965,0.118194842406877,-0.014748111533398
37203757152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203757-Vascular pulmonary disorders NEC",102,37203757,185,0,19,166,0.0673758865248227,0.0594555873925501,0.0325032642461787
37203757153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203757-Vascular pulmonary disorders NEC",103,37203757,NA,0,NA,NA,NA,NA,-0.104680956261027
37203757251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203757-Vascular pulmonary disorders NEC",201,37203757,478,0,33,445,0.117021276595745,0.159383954154728,-0.122982184841176
37203757252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203757-Vascular pulmonary disorders NEC",202,37203757,174,0,14,160,0.049645390070922,0.0573065902578797,-0.0340576387932726
37203758151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203758-Breathing abnormalities",101,37203758,2269,-0.0276131385252333,188,2081,0.666666666666667,0.745343839541547,-0.173340502225657
37203758152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203758-Breathing abnormalities",102,37203758,1686,-0.10311429165984,156,1530,0.553191489361702,0.547994269340974,0.0104482067770119
37203758153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203758-Breathing abnormalities",103,37203758,959,0,91,868,0.322695035460993,0.310888252148997,0.0253806720139633
37203758251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203758-Breathing abnormalities",201,37203758,2662,0,245,2417,0.868794326241135,0.865687679083095,0.00915576417088804
37203758252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203758-Breathing abnormalities",202,37203758,1488,0,135,1353,0.478723404255319,0.484598853868195,-0.0117590144387123
37203759151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203759-Conditions associated with abnormal gas exchange",101,37203759,NA,0,NA,NA,NA,NA,0.0860261917830939
37203759152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203759-Conditions associated with abnormal gas exchange",102,37203759,NA,0,NA,NA,NA,NA,-0.0847883990274221
37203759153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203759-Conditions associated with abnormal gas exchange",103,37203759,NA,0,NA,NA,NA,NA,-0.0437269469446626
37203759251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203759-Conditions associated with abnormal gas exchange",201,37203759,NA,0,NA,NA,NA,NA,-0.0318784837432931
37203759252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203759-Conditions associated with abnormal gas exchange",202,37203759,NA,0,NA,NA,NA,NA,-0.0656296467947704
37203760151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203760-Coughing and associated symptoms",101,37203760,579,0,63,516,0.223404255319149,0.184813753581662,0.0958563275111178
37203760152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203760-Coughing and associated symptoms",102,37203760,180,0,11,169,0.0390070921985816,0.0605300859598854,-0.0990929449661752
37203760153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203760-Coughing and associated symptoms",103,37203760,NA,0,NA,NA,NA,NA,-0.0258841325028211
37203760251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203760-Coughing and associated symptoms",201,37203760,965,0,97,868,0.343971631205674,0.310888252148997,0.0705426676055786
37203760252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203760-Coughing and associated symptoms",202,37203760,113,0,13,100,0.0460992907801418,0.0358166189111748,0.0518996224155559
37203761251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203761-Lower respiratory tract signs and symptoms",201,37203761,NA,0,NA,NA,NA,NA,0.0833662721926237
37203762151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203762-Respiratory failures (excl neonatal)",101,37203762,427,0,45,382,0.159574468085106,0.136819484240688,0.064078163986529
37203762152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203762-Respiratory failures (excl neonatal)",102,37203762,280,0,33,247,0.117021276595745,0.0884670487106017,0.0941487072715906
37203762153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203762-Respiratory failures (excl neonatal)",103,37203762,208,0,17,191,0.0602836879432624,0.0684097421203438,-0.0331221560145559
37203762251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203762-Respiratory failures (excl neonatal)",201,37203762,480,0,40,440,0.141843971631206,0.157593123209169,-0.0441513314805743
37203762252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203762-Respiratory failures (excl neonatal)",202,37203762,226,0,21,205,0.074468085106383,0.0734240687679083,0.00398962845080568
37203763151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  37203763-Respiratory signs and symptoms NEC",101,37203763,1419,0,138,1281,0.48936170212766,0.458810888252149,0.0612125054399101
37203763152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  37203763-Respiratory signs and symptoms NEC",102,37203763,854,0,66,788,0.234042553191489,0.282234957020057,-0.110293525818405
37203763153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  37203763-Respiratory signs and symptoms NEC",103,37203763,499,0,51,448,0.180851063829787,0.160458452722063,0.0542257447668858
37203763251,"Condition era record observed during anytime on or prior to cohort index within condition group:  37203763-Respiratory signs and symptoms NEC",201,37203763,1872,0,172,1700,0.609929078014184,0.608882521489971,0.00214509609604066
37203763252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  37203763-Respiratory signs and symptoms NEC",202,37203763,704,0,64,640,0.226950354609929,0.229226361031519,-0.00542425034820453
